"chr"	"start"	"end"	"strand"	"transcript_id"	"gene_id"	"class_code"	"gene_name"	"ensembl"
"3"	119677575	119690366	"+"	"MSTRG.7734.1"	" MSTRG.7734"	" ="	" Tmem127"	" ENSRNOT00000031577"
"3"	119677603	119690375	"+"	"MSTRG.7734.2"	" MSTRG.7734"	" j"	" Tmem127"	" ENSRNOT00000031577"
"3"	119698652	119727347	"+"	"MSTRG.7735.1"	" MSTRG.7735"	" ="	" Stard7"	" ENSRNOT00000088834"
"3"	120165913	120181897	"+"	"MSTRG.7739.1"	" MSTRG.7739"	" ="	" Mrps5"	" ENSRNOT00000077337"
"3"	120165953	120182536	"+"	"MSTRG.7739.2"	" MSTRG.7739"	" ="	" Mrps5"	" ENSRNOT00000020451"
"3"	121235119	121342444	"+"	"MSTRG.7742.1"	" MSTRG.7742"	" ="	" Mertk"	" ENSRNOT00000023419"
"3"	121357738	121393632	"+"	"MSTRG.7743.1"	" MSTRG.7743"	" j"	" Tmem87b"	" ENSRNOT00000023569"
"3"	121492078	121492724	"+"	"MSTRG.7745.1"	" MSTRG.7745"	" c"	" AABR07053707.1"	" ENSRNOT00000023913"
"3"	121499292	121568518	"+"	"MSTRG.7746.1"	" MSTRG.7746"	" j"	" NEWGENE_1311061"	" ENSRNOT00000024322"
"3"	121596791	121624048	"+"	"MSTRG.7747.1"	" MSTRG.7747"	" ="	" Ttl"	" ENSRNOT00000024694"
"3"	121632043	121656506	"+"	"MSTRG.7748.1"	" MSTRG.7748"	" ="	" Polr1b"	" ENSRNOT00000024882"
"3"	121660110	121664496	"+"	"MSTRG.7749.1"	" MSTRG.7749"	" ="	" Chchd5"	" ENSRNOT00000024942"
"3"	121725208	121739148	"+"	"MSTRG.7750.1"	" MSTRG.7750"	" j"	" Slc20a1"	" ENSRNOT00000025294"
"3"	121732608	121739148	"+"	"MSTRG.7750.2"	" MSTRG.7750"	" j"	" Slc20a1"	" ENSRNOT00000025294"
"3"	122113822	122152477	"+"	"MSTRG.7751.1"	" MSTRG.7751"	" j"	" Sirpa"	" ENSRNOT00000091935"
"3"	122285243	122285611	"+"	"MSTRG.7753.1"	" MSTRG.7753"	" ="	" Rpl22l2"	" ENSRNOT00000040366"
"3"	122308025	122336468	"+"	"MSTRG.7754.1"	" MSTRG.7754"	" ="	" Stk35"	" ENSRNOT00000008071"
"3"	122308956	122339737	"+"	"MSTRG.7754.2"	" MSTRG.7754"	" j"	" Stk35"	" ENSRNOT00000008071"
"3"	122339808	122340213	"+"	"MSTRG.7755.1"	" MSTRG.7755"	" u"	NA	NA
"3"	122803772	122808566	"+"	"MSTRG.7757.1"	" MSTRG.7757"	" ="	" Nop56"	" ENSRNOT00000009564"
"3"	122947870	122973073	"+"	"MSTRG.7760.1"	" MSTRG.7760"	" j"	" Vps16"	" ENSRNOT00000028821"
"3"	122976072	123088207	"+"	"MSTRG.7763.1"	" MSTRG.7763"	" j"	" Ptpra"	" ENSRNOT00000080379"
"3"	122976077	123089379	"+"	"MSTRG.7763.3"	" MSTRG.7763"	" j"	" Ptpra"	" ENSRNOT00000080379"
"3"	122976077	123089379	"+"	"MSTRG.7763.2"	" MSTRG.7763"	" j"	" Ptpra"	" ENSRNOT00000080379"
"3"	122976093	123088868	"+"	"MSTRG.7763.4"	" MSTRG.7763"	" j"	" Ptpra"	" ENSRNOT00000080379"
"3"	123093264	123094927	"+"	"MSTRG.7761.1"	" MSTRG.7761"	" ="	" Mrps26"	" ENSRNOT00000028828"
"3"	123106694	123107534	"+"	"MSTRG.7762.1"	" MSTRG.7762"	" ="	" Oxt"	" ENSRNOT00000028829"
"3"	123209608	123221269	"+"	"MSTRG.7768.1"	" MSTRG.7768"	" ="	" Itpa"	" ENSRNOT00000028838"
"3"	123434409	123567918	"+"	"MSTRG.7770.1"	" MSTRG.7770"	" ="	" Atrn"	" ENSRNOT00000028847"
"3"	123434429	123567926	"+"	"MSTRG.7770.2"	" MSTRG.7770"	" j"	" Atrn"	" ENSRNOT00000028847"
"3"	123434460	123549607	"+"	"MSTRG.7770.3"	" MSTRG.7770"	" j"	" Atrn"	" ENSRNOT00000028847"
"3"	123731558	123741898	"+"	"MSTRG.7773.1"	" MSTRG.7773"	" j"	" Cdc25b"	" ENSRNOT00000051064"
"3"	123776181	123789637	"+"	"MSTRG.7774.1"	" MSTRG.7774"	" ="	" Mavs"	" ENSRNOT00000090764"
"3"	123807952	123843444	"+"	"MSTRG.7775.1"	" MSTRG.7775"	" ="	" Pank2"	" ENSRNOT00000033554"
"3"	124004461	124014759	"+"	"MSTRG.7776.1"	" MSTRG.7776"	" o"	" AABR07053749.1"	" ENSRNOT00000088540"
"3"	124068825	124102263	"+"	"MSTRG.7778.1"	" MSTRG.7778"	" j"	" Smox"	" ENSRNOT00000028876"
"3"	124088157	124102240	"+"	"MSTRG.7778.2"	" MSTRG.7778"	" ="	" Smox"	" ENSRNOT00000028876"
"3"	124515851	124531321	"+"	"MSTRG.7779.1"	" MSTRG.7779"	" j"	" Prnp"	" ENSRNOT00000028881"
"3"	124515940	124531321	"+"	"MSTRG.7779.2"	" MSTRG.7779"	" j"	" Prnp"	" ENSRNOT00000028881"
"3"	124896618	124935226	"+"	"MSTRG.7782.1"	" MSTRG.7782"	" ="	" Cds2"	" ENSRNOT00000028888"
"3"	125322484	125397310	"+"	"MSTRG.7785.1"	" MSTRG.7785"	" j"	" LOC681292"	" ENSRNOT00000028891"
"3"	125428260	125441599	"+"	"MSTRG.7787.1"	" MSTRG.7787"	" ="	" Chgb"	" ENSRNOT00000028892"
"3"	125428487	125441599	"+"	"MSTRG.7787.2"	" MSTRG.7787"	" j"	" Chgb"	" ENSRNOT00000028892"
"3"	125503638	125522925	"+"	"MSTRG.7789.1"	" MSTRG.7789"	" ="	" Crls1"	" ENSRNOT00000028900"
"3"	127721643	128426128	"+"	"MSTRG.7792.2"	" MSTRG.7792"	" j"	" Plcb1"	" ENSRNOT00000006389"
"3"	127721643	128426128	"+"	"MSTRG.7792.1"	" MSTRG.7792"	" j"	" Plcb1"	" ENSRNOT00000006389"
"3"	127721684	128426124	"+"	"MSTRG.7792.4"	" MSTRG.7792"	" j"	" Plcb1"	" ENSRNOT00000006389"
"3"	127721684	128426124	"+"	"MSTRG.7792.3"	" MSTRG.7792"	" j"	" Plcb1"	" ENSRNOT00000006389"
"3"	127979336	127987972	"+"	"MSTRG.7793.1"	" MSTRG.7793"	" u"	NA	NA
"3"	128444679	128445077	"+"	"MSTRG.7791.1"	" MSTRG.7791"	" u"	NA	NA
"3"	128601311	128971725	"+"	"MSTRG.7795.1"	" MSTRG.7795"	" j"	" Plcb4"	" ENSRNOT00000045393"
"3"	128712188	128971706	"+"	"MSTRG.7795.2"	" MSTRG.7795"	" j"	" Plcb4"	" ENSRNOT00000045393"
"3"	129012677	129031554	"+"	"MSTRG.7794.1"	" MSTRG.7794"	" j"	" Lamp5"	" ENSRNOT00000007274"
"3"	129599353	129788400	"+"	"MSTRG.7797.1"	" MSTRG.7797"	" ="	" Snap25"	" ENSRNOT00000008734"
"3"	129697342	129753766	"+"	"MSTRG.7798.1"	" MSTRG.7798"	" o"	" Snap25"	" ENSRNOT00000080581"
"3"	129757177	129767387	"+"	"MSTRG.7799.1"	" MSTRG.7799"	" j"	" Snap25"	" ENSRNOT00000080581"
"3"	131351587	131357929	"+"	"MSTRG.7802.1"	" MSTRG.7802"	" ="	" Btbd3"	" ENSRNOT00000010835"
"3"	132052572	132053153	"+"	"MSTRG.7803.1"	" MSTRG.7803"	" o"	" AABR07053879.1"	" ENSRNOT00000030148"
"3"	132736427	132808544	"+"	"MSTRG.7804.1"	" MSTRG.7804"	" u"	NA	NA
"3"	133232432	133261973	"+"	"MSTRG.7807.1"	" MSTRG.7807"	" ="	" Ndufaf5"	" ENSRNOT00000006412"
"3"	135248708	136422091	"+"	"MSTRG.7809.1"	" MSTRG.7809"	" o"	" AABR07054025.3"	" ENSRNOT00000087994"
"3"	135452774	136422086	"+"	"MSTRG.7809.2"	" MSTRG.7809"	" o"	" AABR07054025.3"	" ENSRNOT00000087994"
"3"	137137980	137147575	"+"	"MSTRG.7810.1"	" MSTRG.7810"	" ="	" Snrpb2"	" ENSRNOT00000006900"
"3"	137618898	137925605	"+"	"MSTRG.7812.1"	" MSTRG.7812"	" ="	" Pcsk2"	" ENSRNOT00000007249"
"3"	138024508	138051298	"+"	"MSTRG.7813.1"	" MSTRG.7813"	" ="	" Dstn"	" ENSRNOT00000007794"
"3"	138504214	138548765	"+"	"MSTRG.7816.1"	" MSTRG.7816"	" ="	" Kat14"	" ENSRNOT00000091529"
"3"	138684685	138701055	"+"	"MSTRG.7821.1"	" MSTRG.7821"	" ="	" Polr3f"	" ENSRNOT00000010468"
"3"	138714945	138757111	"+"	"MSTRG.7818.1"	" MSTRG.7818"	" j"	" Sec23b"	" ENSRNOT00000064723"
"3"	138765027	138766515	"+"	"MSTRG.7817.1"	" MSTRG.7817"	" ="	" RGD1566320"	" ENSRNOT00000055588"
"3"	138770574	138931549	"+"	"MSTRG.7819.1"	" MSTRG.7819"	" ="	" Dtd1"	" ENSRNOT00000012510"
"3"	139334035	139835748	"+"	"MSTRG.7823.1"	" MSTRG.7823"	" j"	" Slc24a3"	" ENSRNOT00000089098"
"3"	139871183	140087699	"+"	"MSTRG.7824.1"	" MSTRG.7824"	" j"	" Rin2"	" ENSRNOT00000064695"
"3"	139980105	140087662	"+"	"MSTRG.7824.2"	" MSTRG.7824"	" j"	" Rin2"	" ENSRNOT00000064695"
"3"	140106728	140127056	"+"	"MSTRG.7826.1"	" MSTRG.7826"	" j"	" Naa20"	" ENSRNOT00000014046"
"3"	140106766	140125220	"+"	"MSTRG.7826.2"	" MSTRG.7826"	" ="	" Naa20"	" ENSRNOT00000014046"
"3"	140429077	140430458	"+"	"MSTRG.7825.1"	" MSTRG.7825"	" u"	NA	NA
"3"	141068023	141173858	"+"	"MSTRG.7830.1"	" MSTRG.7830"	" ="	" Kiz"	" ENSRNOT00000036527"
"3"	141225290	141298265	"+"	"MSTRG.7831.1"	" MSTRG.7831"	" ="	" Xrn2"	" ENSRNOT00000016351"
"3"	142993658	142996586	"+"	"MSTRG.7832.1"	" MSTRG.7832"	" ="	" Nxt1"	" ENSRNOT00000006205"
"3"	143003703	143015903	"+"	"MSTRG.7833.1"	" MSTRG.7833"	" j"	" Gzf1"	" ENSRNOT00000006287"
"3"	143828611	143829156	"+"	"MSTRG.7836.1"	" MSTRG.7836"	" ="	" LOC689130"	" ENSRNOT00000044465"
"3"	145032200	145199356	"+"	"MSTRG.7837.1"	" MSTRG.7837"	" ="	" Syndig1"	" ENSRNOT00000068210"
"3"	145831012	145831765	"+"	"MSTRG.7839.1"	" MSTRG.7839"	" ="	" AABR07054266.1"	" ENSRNOT00000007780"
"3"	146546387	146568825	"+"	"MSTRG.7842.1"	" MSTRG.7842"	" ="	" Entpd6"	" ENSRNOT00000009946"
"3"	146582690	146629505	"+"	"MSTRG.7844.1"	" MSTRG.7844"	" j"	" Pygb"	" ENSRNOT00000010157"
"3"	146980917	147005469	"+"	"MSTRG.7847.2"	" MSTRG.7847"	" j"	" Nsfl1c"	" ENSRNOT00000011654"
"3"	146980917	147005469	"+"	"MSTRG.7847.1"	" MSTRG.7847"	" ="	" Nsfl1c"	" ENSRNOT00000011654"
"3"	146980932	147005467	"+"	"MSTRG.7847.3"	" MSTRG.7847"	" j"	" Nsfl1c"	" ENSRNOT00000011654"
"3"	147042944	147062724	"+"	"MSTRG.7846.1"	" MSTRG.7846"	" ="	" Fkbp1a"	" ENSRNOT00000012608"
"3"	147609035	147615706	"+"	"MSTRG.7851.1"	" MSTRG.7851"	" j"	" Srxn1"	" ENSRNOT00000041456"
"3"	147713821	147757862	"+"	"MSTRG.7852.1"	" MSTRG.7852"	" ="	" Csnk2a1"	" ENSRNOT00000007558"
"3"	147772165	147789158	"+"	"MSTRG.7853.1"	" MSTRG.7853"	" ="	" Tbc1d20"	" ENSRNOT00000008713"
"3"	148150698	148186036	"+"	"MSTRG.7857.1"	" MSTRG.7857"	" ="	" Hm13"	" ENSRNOT00000087075"
"3"	148215540	148216718	"+"	"MSTRG.7858.1"	" MSTRG.7858"	" ="	" Id1"	" ENSRNOT00000029660"
"3"	148215571	148216702	"+"	"MSTRG.7858.2"	" MSTRG.7858"	" e"	" Id1"	" ENSRNOT00000029660"
"3"	148283209	148284141	"+"	"MSTRG.7860.1"	" MSTRG.7860"	" ="	" AABR07054332.1"	" ENSRNOT00000006859"
"3"	148531636	148537891	"+"	"MSTRG.7863.1"	" MSTRG.7863"	" o"	" Xkr7"	" ENSRNOT00000012156"
"3"	148635496	148689997	"+"	"MSTRG.7864.1"	" MSTRG.7864"	" j"	" Tm9sf4"	" ENSRNOT00000067261"
"3"	148635775	148688553	"+"	"MSTRG.7864.2"	" MSTRG.7864"	" ="	" Tm9sf4"	" ENSRNOT00000067261"
"3"	148722955	148747208	"+"	"MSTRG.7866.1"	" MSTRG.7866"	" ="	" Pofut1"	" ENSRNOT00000013730"
"3"	148773259	148813293	"+"	"MSTRG.7867.1"	" MSTRG.7867"	" ="	" Kif3b"	" ENSRNOT00000013804"
"3"	148895888	148896306	"+"	"MSTRG.7868.1"	" MSTRG.7868"	" c"	" Asxl1"	" ENSRNOT00000091808"
"3"	148896756	148902392	"+"	"MSTRG.7869.1"	" MSTRG.7869"	" e"	" Asxl1"	" ENSRNOT00000091808"
"3"	149221377	149249273	"+"	"MSTRG.7872.1"	" MSTRG.7872"	" ="	" Mapre1"	" ENSRNOT00000016220"
"3"	149935731	150038257	"+"	"MSTRG.7880.1"	" MSTRG.7880"	" ="	" Cbfa2t2"	" ENSRNOT00000021907"
"3"	149935798	150041501	"+"	"MSTRG.7880.2"	" MSTRG.7880"	" j"	" Cbfa2t2"	" ENSRNOT00000021907"
"3"	150114867	150172446	"+"	"MSTRG.7877.1"	" MSTRG.7877"	" j"	" Zfp341"	" ENSRNOT00000047286"
"3"	150188405	150188643	"+"	"MSTRG.7876.1"	" MSTRG.7876"	" o"	" AABR07054370.1"	" ENSRNOT00000072917"
"3"	150221625	150225155	"+"	"MSTRG.7879.1"	" MSTRG.7879"	" c"	" AABR07054370.1"	" ENSRNOT00000072917"
"3"	150227592	150228152	"+"	"MSTRG.7882.1"	" MSTRG.7882"	" p"	" AABR07054370.1"	" ENSRNOT00000072917"
"3"	150323224	150387332	"+"	"MSTRG.7883.1"	" MSTRG.7883"	" ="	" Raly"	" ENSRNOT00000080485"
"3"	150663921	150751990	"+"	"MSTRG.7886.1"	" MSTRG.7886"	" j"	" Itch"	" ENSRNOT00000078235"
"3"	150760573	150782495	"+"	"MSTRG.7887.1"	" MSTRG.7887"	" j"	" Dynlrb1"	" ENSRNOT00000067854"
"3"	150801289	150802950	"+"	"MSTRG.7888.1"	" MSTRG.7888"	" ="	" Map1lc3a"	" ENSRNOT00000035060"
"3"	150910398	150918525	"+"	"MSTRG.7891.1"	" MSTRG.7891"	" ="	" Tp53inp2"	" ENSRNOT00000055310"
"3"	150910684	150918567	"+"	"MSTRG.7891.2"	" MSTRG.7891"	" j"	" Tp53inp2"	" ENSRNOT00000055310"
"3"	150910738	150918527	"+"	"MSTRG.7891.3"	" MSTRG.7891"	" j"	" Tp53inp2"	" ENSRNOT00000055310"
"3"	150912773	150918523	"+"	"MSTRG.7891.4"	" MSTRG.7891"	" j"	" Tp53inp2"	" ENSRNOT00000055310"
"3"	151029786	151075863	"+"	"MSTRG.7897.2"	" MSTRG.7897"	" j"	" Acss2"	" ENSRNOT00000064013"
"3"	151029786	151075863	"+"	"MSTRG.7897.1"	" MSTRG.7897"	" j"	" Acss2"	" ENSRNOT00000064013"
"3"	151310488	151326849	"+"	"MSTRG.7898.1"	" MSTRG.7898"	" j"	" Mmp24"	" ENSRNOT00000092194"
"3"	151335292	151355401	"+"	"MSTRG.7899.1"	" MSTRG.7899"	" ="	" Mmp24"	" ENSRNOT00000073642"
"3"	151553568	151563394	"+"	"MSTRG.7903.1"	" MSTRG.7903"	" j"	" Ergic3"	" ENSRNOT00000045484"
"3"	151553578	151563364	"+"	"MSTRG.7903.2"	" MSTRG.7903"	" ="	" Ergic3"	" ENSRNOT00000045484"
"3"	151688077	151689798	"+"	"MSTRG.7905.1"	" MSTRG.7905"	" j"	" LOC100910944"	" ENSRNOT00000026856"
"3"	152222726	152224326	"+"	"MSTRG.7908.1"	" MSTRG.7908"	" ="	" Romo1"	" ENSRNOT00000072464"
"3"	152273348	152379756	"+"	"MSTRG.7909.1"	" MSTRG.7909"	" j"	" Phf20"	" ENSRNOT00000027067"
"3"	152492727	152622046	"+"	"MSTRG.7913.3"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152492727	152622046	"+"	"MSTRG.7913.2"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152492727	152622046	"+"	"MSTRG.7913.1"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152492931	152622046	"+"	"MSTRG.7913.5"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152492931	152622046	"+"	"MSTRG.7913.4"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152513147	152622046	"+"	"MSTRG.7913.6"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152551074	152622046	"+"	"MSTRG.7913.7"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152552822	152619722	"+"	"MSTRG.7913.8"	" MSTRG.7913"	" ="	" Epb41l1"	" ENSRNOT00000089719"
"3"	152552866	152622047	"+"	"MSTRG.7913.9"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152552866	152622047	"+"	"MSTRG.7913.10"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152557084	152622046	"+"	"MSTRG.7913.11"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152557112	152622046	"+"	"MSTRG.7913.12"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152568507	152622046	"+"	"MSTRG.7913.13"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152606694	152622046	"+"	"MSTRG.7913.14"	" MSTRG.7913"	" j"	" Epb41l1"	" ENSRNOT00000089719"
"3"	152626509	152649609	"+"	"MSTRG.7912.1"	" MSTRG.7912"	" j"	" Aar2"	" ENSRNOT00000086425"
"3"	152700918	152847432	"+"	"MSTRG.7914.1"	" MSTRG.7914"	" j"	" Dlgap4"	" ENSRNOT00000037177"
"3"	152720140	152847420	"+"	"MSTRG.7914.2"	" MSTRG.7914"	" j"	" Dlgap4"	" ENSRNOT00000037177"
"3"	152750327	152847420	"+"	"MSTRG.7914.3"	" MSTRG.7914"	" j"	" Dlgap4"	" ENSRNOT00000037177"
"3"	152810416	152847432	"+"	"MSTRG.7914.4"	" MSTRG.7914"	" j"	" Dlgap4"	" ENSRNOT00000037177"
"3"	152810425	152847420	"+"	"MSTRG.7914.5"	" MSTRG.7914"	" j"	" Dlgap4"	" ENSRNOT00000037177"
"3"	152857592	152863960	"+"	"MSTRG.7915.1"	" MSTRG.7915"	" ="	" Myl9"	" ENSRNOT00000027445"
"3"	152933771	152943777	"+"	"MSTRG.7917.1"	" MSTRG.7917"	" ="	" RGD1307752"	" ENSRNOT00000027539"
"3"	153027780	153033380	"+"	"MSTRG.7923.1"	" MSTRG.7923"	" i"	" Ndrg3"	" ENSRNOT00000055232"
"3"	153398130	153445632	"+"	"MSTRG.7925.1"	" MSTRG.7925"	" ="	" Rpn2"	" ENSRNOT00000068135"
"3"	153398316	153445644	"+"	"MSTRG.7925.2"	" MSTRG.7925"	" j"	" Rpn2"	" ENSRNOT00000068135"
"3"	153398679	153445637	"+"	"MSTRG.7925.4"	" MSTRG.7925"	" j"	" Rpn2"	" ENSRNOT00000068135"
"3"	153398679	153445637	"+"	"MSTRG.7925.3"	" MSTRG.7925"	" j"	" Rpn2"	" ENSRNOT00000068135"
"3"	153491151	153520735	"+"	"MSTRG.7926.1"	" MSTRG.7926"	" ="	" Manbal"	" ENSRNOT00000047047"
"3"	153548608	153595647	"+"	"MSTRG.7927.1"	" MSTRG.7927"	" j"	" Src"	" ENSRNOT00000080516"
"3"	153580861	153595642	"+"	"MSTRG.7927.2"	" MSTRG.7927"	" ="	" Src"	" ENSRNOT00000080516"
"3"	154043873	154046330	"+"	"MSTRG.7930.2"	" MSTRG.7930"	" ="	" Nnat"	" ENSRNOT00000034166"
"3"	154043873	154046335	"+"	"MSTRG.7930.1"	" MSTRG.7930"	" ="	" Nnat"	" ENSRNOT00000072502"
"3"	154043877	154046335	"+"	"MSTRG.7930.3"	" MSTRG.7930"	" j"	" Nnat"	" ENSRNOT00000072502"
"3"	154212195	154264944	"+"	"MSTRG.7931.1"	" MSTRG.7931"	" j"	" Ctnnbl1"	" ENSRNOT00000066808"
"3"	154277785	154373187	"+"	"MSTRG.7932.1"	" MSTRG.7932"	" j"	" Ctnnbl1"	" ENSRNOT00000066808"
"3"	154395217	154424963	"+"	"MSTRG.7933.1"	" MSTRG.7933"	" j"	" Vstm2l"	" ENSRNOT00000050810"
"3"	154507035	154553312	"+"	"MSTRG.7936.1"	" MSTRG.7936"	" ="	" Rprd1b"	" ENSRNOT00000017265"
"3"	154862680	154872430	"+"	"MSTRG.7938.3"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154862680	154872430	"+"	"MSTRG.7938.2"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154862680	154872430	"+"	"MSTRG.7938.1"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154862685	154872430	"+"	"MSTRG.7938.5"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154862685	154872430	"+"	"MSTRG.7938.4"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154863031	154872430	"+"	"MSTRG.7938.6"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154863052	154872430	"+"	"MSTRG.7938.7"	" MSTRG.7938"	" j"	" Snhg11"	" ENSRNOT00000055200"
"3"	154906821	154983036	"+"	"MSTRG.7941.1"	" MSTRG.7941"	" j"	" Ralgapb"	" ENSRNOT00000088748"
"3"	154908732	154983036	"+"	"MSTRG.7941.2"	" MSTRG.7941"	" j"	" Ralgapb"	" ENSRNOT00000088748"
"3"	154910608	154983007	"+"	"MSTRG.7941.4"	" MSTRG.7941"	" j"	" Ralgapb"	" ENSRNOT00000088748"
"3"	154910608	154983007	"+"	"MSTRG.7941.3"	" MSTRG.7941"	" j"	" Ralgapb"	" ENSRNOT00000088748"
"3"	155102994	155106941	"+"	"MSTRG.7939.1"	" MSTRG.7939"	" c"	" Slc32a1"	" ENSRNOT00000020720"
"3"	155107152	155107873	"+"	"MSTRG.7940.1"	" MSTRG.7940"	" o"	" Slc32a1"	" ENSRNOT00000020720"
"3"	155160481	155262941	"+"	"MSTRG.7943.1"	" MSTRG.7943"	" ="	" Ppp1r16b"	" ENSRNOT00000021133"
"3"	155161709	155266966	"+"	"MSTRG.7943.3"	" MSTRG.7943"	" j"	" Ppp1r16b"	" ENSRNOT00000021133"
"3"	155161709	155266979	"+"	"MSTRG.7943.2"	" MSTRG.7943"	" j"	" Ppp1r16b"	" ENSRNOT00000021133"
"3"	155164525	155266979	"+"	"MSTRG.7943.4"	" MSTRG.7943"	" j"	" Ppp1r16b"	" ENSRNOT00000021133"
"3"	155165899	155266964	"+"	"MSTRG.7943.5"	" MSTRG.7943"	" j"	" Ppp1r16b"	" ENSRNOT00000021133"
"3"	155247356	155266964	"+"	"MSTRG.7943.6"	" MSTRG.7943"	" j"	" Ppp1r16b"	" ENSRNOT00000021133"
"3"	155297619	155356462	"+"	"MSTRG.7942.1"	" MSTRG.7942"	" ="	" Dhx35"	" ENSRNOT00000084866"
"3"	156662120	156717686	"+"	"MSTRG.7944.1"	" MSTRG.7944"	" ="	" Top1"	" ENSRNOT00000086260"
"3"	156727642	156758307	"+"	"MSTRG.7945.1"	" MSTRG.7945"	" ="	" Plcg1"	" ENSRNOT00000078909"
"3"	159305345	159316533	"+"	"MSTRG.7948.1"	" MSTRG.7948"	" ="	" Srsf6"	" ENSRNOT00000008427"
"3"	159388847	159415334	"+"	"MSTRG.7950.1"	" MSTRG.7950"	" j"	" Ift52"	" ENSRNOT00000078101"
"3"	159571506	159691625	"+"	"MSTRG.7951.1"	" MSTRG.7951"	" j"	" Tox2"	" ENSRNOT00000064159"
"3"	159823683	159843251	"+"	"MSTRG.7953.1"	" MSTRG.7953"	" j"	" Gdap1l1"	" ENSRNOT00000011748"
"3"	159995064	160013312	"+"	"MSTRG.7955.1"	" MSTRG.7955"	" ="	" Ttpal"	" ENSRNOT00000012606"
"3"	160047288	160115173	"+"	"MSTRG.7957.1"	" MSTRG.7957"	" j"	" Pkig"	" ENSRNOT00000051590"
"3"	160047296	160115177	"+"	"MSTRG.7957.2"	" MSTRG.7957"	" ="	" Pkig"	" ENSRNOT00000051590"
"3"	160047416	160115175	"+"	"MSTRG.7957.3"	" MSTRG.7957"	" j"	" Pkig"	" ENSRNOT00000051590"
"3"	160391062	160399931	"+"	"MSTRG.7959.2"	" MSTRG.7959"	" j"	" Ywhab"	" ENSRNOT00000016981"
"3"	160391062	160399934	"+"	"MSTRG.7959.1"	" MSTRG.7959"	" j"	" Ywhab"	" ENSRNOT00000016981"
"3"	160467552	160546540	"+"	"MSTRG.7961.1"	" MSTRG.7961"	" ="	" Stk4"	" ENSRNOT00000066657"
"3"	160517156	160546551	"+"	"MSTRG.7961.2"	" MSTRG.7961"	" o"	" Stk4"	" ENSRNOT00000066657"
"3"	160935709	160938467	"+"	"MSTRG.7964.1"	" MSTRG.7964"	" ="	" Dbndd2"	" ENSRNOT00000019688"
"3"	160939648	160942758	"+"	"MSTRG.7965.1"	" MSTRG.7965"	" p"	" Dbndd2"	" ENSRNOT00000019688"
"3"	160945359	160954739	"+"	"MSTRG.7966.1"	" MSTRG.7966"	" ="	" Pigt"	" ENSRNOT00000019761"
"3"	160945579	160954734	"+"	"MSTRG.7966.2"	" MSTRG.7966"	" j"	" Pigt"	" ENSRNOT00000019761"
"3"	161212156	161236254	"+"	"MSTRG.7967.1"	" MSTRG.7967"	" ="	" Dnttip1"	" ENSRNOT00000020280"
"3"	161252723	161264818	"+"	"MSTRG.7969.1"	" MSTRG.7969"	" ="	" Snx21"	" ENSRNOT00000084283"
"3"	161252825	161261915	"+"	"MSTRG.7969.2"	" MSTRG.7969"	" j"	" Snx21"	" ENSRNOT00000084283"
"3"	161272385	161287667	"+"	"MSTRG.7971.1"	" MSTRG.7971"	" ="	" Zswim3"	" ENSRNOT00000021052"
"3"	161288741	161297412	"+"	"MSTRG.7972.1"	" MSTRG.7972"	" o"	" Zswim1"	" ENSRNOT00000021070"
"3"	161297910	161304634	"+"	"MSTRG.7973.1"	" MSTRG.7973"	" j"	" Ctsa"	" ENSRNOT00000066028"
"3"	161343883	161356815	"+"	"MSTRG.7975.1"	" MSTRG.7975"	" ="	" Pcif1"	" ENSRNOT00000023202"
"3"	161433362	161459876	"+"	"MSTRG.7977.1"	" MSTRG.7977"	" j"	" Slc12a5"	" ENSRNOT00000065184"
"3"	161434591	161459876	"+"	"MSTRG.7977.2"	" MSTRG.7977"	" j"	" Slc12a5"	" ENSRNOT00000065184"
